iso2,year,new_sp,sex,age,count
GE,1982,,m,0-14,
GE,1983,,m,0-14,
GE,1984,,m,0-14,
GE,1985,,m,0-14,
GE,1986,,m,0-14,
GE,1987,,m,0-14,
GE,1988,,m,0-14,
GE,1989,,m,0-14,
GE,1990,,m,0-14,
GE,1992,,m,0-14,
GE,1993,,m,0-14,
GE,1995,221.0,m,0-14,2.0
GE,1996,482.0,m,0-14,4.0
GE,1997,595.0,m,0-14,0.0
GE,1998,547.0,m,0-14,4.0
GE,1999,746.0,m,0-14,5.0
GE,2000,601.0,m,0-14,4.0
GE,2001,1014.0,m,0-14,4.0
GE,2002,987.0,m,0-14,1.0
GE,2003,989.0,m,0-14,1.0
GE,2004,1311.0,m,0-14,3.0
GE,2005,1509.0,m,0-14,0.0
GE,2006,1831.0,m,0-14,3.0
GE,2007,1867.0,m,0-14,7.0
GE,2008,1868.0,m,0-14,161.0
GE,1980,,m,0-4,
GE,1981,,m,0-4,
GE,1982,,m,0-4,
GE,1983,,m,0-4,
GE,1984,,m,0-4,
GE,1985,,m,0-4,
GE,1986,,m,0-4,
GE,1987,,m,0-4,
GE,1988,,m,0-4,
GE,1989,,m,0-4,
GE,1990,,m,0-4,
GE,1992,,m,0-4,
GE,1993,,m,0-4,
GE,1995,221.0,m,0-4,
GE,1996,482.0,m,0-4,
GE,1997,595.0,m,0-4,
GE,1998,547.0,m,0-4,
GE,1999,746.0,m,0-4,
GE,2000,601.0,m,0-4,
GE,2001,1014.0,m,0-4,
GE,2002,987.0,m,0-4,
GE,2003,989.0,m,0-4,
GE,2004,1311.0,m,0-4,
GE,2005,1509.0,m,0-4,0.0
GE,2006,1831.0,m,0-4,0.0
GE,2007,1867.0,m,0-4,6.0
GE,2008,1868.0,m,0-4,39.0
GE,1980,,m,15-24,
GE,1981,,m,15-24,
GE,1982,,m,15-24,
GE,1983,,m,15-24,
GE,1984,,m,15-24,
GE,1985,,m,15-24,
GE,1986,,m,15-24,
GE,1987,,m,15-24,
GE,1988,,m,15-24,
GE,1989,,m,15-24,
GE,1990,,m,15-24,
GE,1992,,m,15-24,
GE,1993,,m,15-24,
GE,1995,221.0,m,15-24,20.0
GE,1996,482.0,m,15-24,27.0
GE,1997,595.0,m,15-24,75.0
GE,1998,547.0,m,15-24,64.0
GE,1999,746.0,m,15-24,135.0
GE,2000,601.0,m,15-24,76.0
GE,2001,1014.0,m,15-24,142.0
GE,2002,987.0,m,15-24,155.0
GE,2003,989.0,m,15-24,112.0
GE,2004,1311.0,m,15-24,157.0
GE,2005,1509.0,m,15-24,226.0
GE,2006,1831.0,m,15-24,315.0
GE,2007,1867.0,m,15-24,277.0
GE,2008,1868.0,m,15-24,710.0
GE,1980,,m,25-34,
GE,1981,,m,25-34,
GE,1982,,m,25-34,
GE,1983,,m,25-34,
GE,1984,,m,25-34,
GE,1985,,m,25-34,
GE,1986,,m,25-34,
GE,1987,,m,25-34,
GE,1988,,m,25-34,
GE,1989,,m,25-34,
GE,1990,,m,25-34,
GE,1992,,m,25-34,
GE,1993,,m,25-34,
GE,1995,221.0,m,25-34,30.0
GE,1996,482.0,m,25-34,82.0
GE,1997,595.0,m,25-34,97.0
GE,1998,547.0,m,25-34,91.0
GE,1999,746.0,m,25-34,176.0
GE,2000,601.0,m,25-34,111.0
GE,2001,1014.0,m,25-34,233.0
GE,2002,987.0,m,25-34,197.0
GE,2003,989.0,m,25-34,220.0
GE,2004,1311.0,m,25-34,292.0
GE,2005,1509.0,m,25-34,272.0
GE,2006,1831.0,m,25-34,392.0
GE,2007,1867.0,m,25-34,388.0
GE,2008,1868.0,m,25-34,974.0
GE,1980,,m,35-44,
GE,1981,,m,35-44,
GE,1982,,m,35-44,
GE,1983,,m,35-44,
GE,1984,,m,35-44,
GE,1985,,m,35-44,
GE,1986,,m,35-44,
GE,1987,,m,35-44,
GE,1988,,m,35-44,
GE,1989,,m,35-44,
GE,1990,,m,35-44,
GE,1992,,m,35-44,
GE,1993,,m,35-44,
GE,1995,221.0,m,35-44,25.0
GE,1996,482.0,m,35-44,93.0
GE,1997,595.0,m,35-44,91.0
GE,1998,547.0,m,35-44,99.0
GE,1999,746.0,m,35-44,151.0
GE,2000,601.0,m,35-44,113.0
GE,2001,1014.0,m,35-44,199.0
GE,2002,987.0,m,35-44,181.0
GE,2003,989.0,m,35-44,185.0
GE,2004,1311.0,m,35-44,226.0
GE,2005,1509.0,m,35-44,268.0
GE,2006,1831.0,m,35-44,300.0
GE,2007,1867.0,m,35-44,308.0
GE,2008,1868.0,m,35-44,906.0
GE,1980,,m,45-54,
GE,1981,,m,45-54,
GE,1982,,m,45-54,
GE,1983,,m,45-54,
GE,1984,,m,45-54,
GE,1985,,m,45-54,
GE,1986,,m,45-54,
GE,1987,,m,45-54,
GE,1988,,m,45-54,
GE,1989,,m,45-54,
GE,1990,,m,45-54,
GE,1992,,m,45-54,
GE,1993,,m,45-54,
GE,1995,221.0,m,45-54,40.0
GE,1996,482.0,m,45-54,76.0
GE,1997,595.0,m,45-54,67.0
GE,1998,547.0,m,45-54,58.0
GE,1999,746.0,m,45-54,77.0
GE,2000,601.0,m,45-54,63.0
GE,2001,1014.0,m,45-54,117.0
GE,2002,987.0,m,45-54,119.0
GE,2003,989.0,m,45-54,111.0
GE,2004,1311.0,m,45-54,177.0
GE,2005,1509.0,m,45-54,207.0
GE,2006,1831.0,m,45-54,241.0
GE,2007,1867.0,m,45-54,230.0
GE,2008,1868.0,m,45-54,739.0
GE,1980,,m,5-14,
GE,1981,,m,5-14,
GE,1982,,m,5-14,
GE,1983,,m,5-14,
GE,1984,,m,5-14,
GE,1985,,m,5-14,
GE,1986,,m,5-14,
GE,1987,,m,5-14,
GE,1988,,m,5-14,
GE,1989,,m,5-14,
GE,1990,,m,5-14,
GE,1992,,m,5-14,
GE,1993,,m,5-14,
GE,1995,221.0,m,5-14,
GE,1996,482.0,m,5-14,
GE,1997,595.0,m,5-14,
GE,1998,547.0,m,5-14,
GE,1999,746.0,m,5-14,
GE,2000,601.0,m,5-14,
GE,2001,1014.0,m,5-14,
GE,2002,987.0,m,5-14,
GE,2003,989.0,m,5-14,
GE,2004,1311.0,m,5-14,
GE,2005,1509.0,m,5-14,0.0
GE,2006,1831.0,m,5-14,3.0
GE,2007,1867.0,m,5-14,1.0
GE,2008,1868.0,m,5-14,122.0
GE,1980,,m,55-64,
GE,1981,,m,55-64,
GE,1982,,m,55-64,
GE,1983,,m,55-64,
GE,1984,,m,55-64,
GE,1985,,m,55-64,
GE,1986,,m,55-64,
GE,1987,,m,55-64,
GE,1988,,m,55-64,
GE,1989,,m,55-64,
GE,1990,,m,55-64,
GE,1992,,m,55-64,
GE,1993,,m,55-64,
GE,1995,221.0,m,55-64,18.0
GE,1996,482.0,m,55-64,38.0
GE,1997,595.0,m,55-64,58.0
GE,1998,547.0,m,55-64,52.0
GE,1999,746.0,m,55-64,55.0
GE,2000,601.0,m,55-64,45.0
GE,2001,1014.0,m,55-64,46.0
GE,2002,987.0,m,55-64,54.0
GE,2003,989.0,m,55-64,65.0
GE,2004,1311.0,m,55-64,80.0
GE,2005,1509.0,m,55-64,76.0
GE,2006,1831.0,m,55-64,86.0
GE,2007,1867.0,m,55-64,96.0
GE,2008,1868.0,m,55-64,427.0
GE,1980,,m,6-5,
GE,1981,,m,6-5,
GE,1982,,m,6-5,
GE,1983,,m,6-5,
GE,1984,,m,6-5,
GE,1985,,m,6-5,
GE,1986,,m,6-5,
GE,1987,,m,6-5,
GE,1988,,m,6-5,
GE,1989,,m,6-5,
GE,1990,,m,6-5,
GE,1992,,m,6-5,
GE,1993,,m,6-5,
GE,1995,221.0,m,6-5,12.0
GE,1996,482.0,m,6-5,16.0
GE,1997,595.0,m,6-5,16.0
GE,1998,547.0,m,6-5,19.0
GE,1999,746.0,m,6-5,23.0
GE,2000,601.0,m,6-5,28.0
GE,2001,1014.0,m,6-5,46.0
GE,2002,987.0,m,6-5,42.0
GE,2003,989.0,m,6-5,53.0
GE,2004,1311.0,m,6-5,66.0
GE,2005,1509.0,m,6-5,60.0
GE,2006,1831.0,m,6-5,72.0
GE,2007,1867.0,m,6-5,75.0
GE,2008,1868.0,m,6-5,347.0
GE,1980,,m,u,
GE,1981,,m,u,
GE,1982,,m,u,
GE,1983,,m,u,
GE,1984,,m,u,
GE,1985,,m,u,
GE,1986,,m,u,
GE,1987,,m,u,
GE,1988,,m,u,
GE,1989,,m,u,
GE,1990,,m,u,
GE,1992,,m,u,
GE,1993,,m,u,
GE,1995,221.0,m,u,
GE,1996,482.0,m,u,
GE,1997,595.0,m,u,
GE,1998,547.0,m,u,
GE,1999,746.0,m,u,
GE,2000,601.0,m,u,
GE,2001,1014.0,m,u,
GE,2002,987.0,m,u,
GE,2003,989.0,m,u,
GE,2004,1311.0,m,u,
GE,2005,1509.0,m,u,
GE,2006,1831.0,m,u,0.0
GE,2007,1867.0,m,u,1.0
GE,2008,1868.0,m,u,0.0
GH,1980,,f,0-14,
GH,1981,,f,0-14,
GH,1982,,f,0-14,
GH,1983,,f,0-14,
GH,1984,,f,0-14,
GH,1985,,f,0-14,
GH,1986,,f,0-14,
GH,1987,,f,0-14,
GH,1988,,f,0-14,
GH,1989,,f,0-14,
GH,1990,,f,0-14,
GH,1991,,f,0-14,
GH,1992,,f,0-14,
GH,1993,,f,0-14,
GH,1994,5778.0,f,0-14,
GH,1995,2638.0,f,0-14,40.0
GH,1996,6474.0,f,0-14,32.0
GH,1997,7254.0,f,0-14,90.0
GH,1998,7757.0,f,0-14,85.0
GH,1999,6877.0,f,0-14,80.0
GH,2000,7316.0,f,0-14,74.0
GH,2001,7712.0,f,0-14,128.0
GH,2002,7732.0,f,0-14,98.0
GH,2003,7714.0,f,0-14,83.0
GH,2004,7259.0,f,0-14,69.0
GH,2005,7505.0,f,0-14,68.0
GH,2006,7786.0,f,0-14,70.0
GH,2007,7429.0,f,0-14,75.0
GH,2008,7904.0,f,0-14,
GH,1980,,f,0-4,
GH,1981,,f,0-4,
GH,1982,,f,0-4,
GH,1983,,f,0-4,
GH,1984,,f,0-4,
GH,1985,,f,0-4,
GH,1986,,f,0-4,
GH,1987,,f,0-4,
GH,1988,,f,0-4,
GH,1989,,f,0-4,
GH,1990,,f,0-4,
GH,1991,,f,0-4,
GH,1992,,f,0-4,
GH,1993,,f,0-4,
GH,1994,5778.0,f,0-4,
GH,1995,2638.0,f,0-4,
GH,1996,6474.0,f,0-4,
GH,1997,7254.0,f,0-4,
GH,1998,7757.0,f,0-4,
GH,1999,6877.0,f,0-4,
GH,2000,7316.0,f,0-4,
GH,2001,7712.0,f,0-4,
GH,2002,7732.0,f,0-4,
GH,2003,7714.0,f,0-4,
GH,2004,7259.0,f,0-4,
GH,2005,7505.0,f,0-4,
GH,2006,7786.0,f,0-4,
GH,2007,7429.0,f,0-4,
GH,2008,7904.0,f,0-4,
GH,1980,,f,15-24,
GH,1981,,f,15-24,
GH,1982,,f,15-24,
GH,1983,,f,15-24,
GH,1984,,f,15-24,
GH,1985,,f,15-24,
GH,1986,,f,15-24,
GH,1987,,f,15-24,
GH,1988,,f,15-24,
GH,1989,,f,15-24,
GH,1990,,f,15-24,
GH,1991,,f,15-24,
GH,1992,,f,15-24,
GH,1993,,f,15-24,
GH,1994,5778.0,f,15-24,
GH,1995,2638.0,f,15-24,199.0
GH,1996,6474.0,f,15-24,177.0
GH,1997,7254.0,f,15-24,363.0
GH,1998,7757.0,f,15-24,483.0
GH,1999,6877.0,f,15-24,491.0
GH,2000,7316.0,f,15-24,456.0
GH,2001,7712.0,f,15-24,515.0
GH,2002,7732.0,f,15-24,489.0
GH,2003,7714.0,f,15-24,487.0
GH,2004,7259.0,f,15-24,454.0
GH,2005,7505.0,f,15-24,450.0
GH,2006,7786.0,f,15-24,494.0
GH,2007,7429.0,f,15-24,453.0
GH,2008,7904.0,f,15-24,
GH,1980,,f,25-34,
GH,1981,,f,25-34,
GH,1982,,f,25-34,
GH,1983,,f,25-34,
GH,1984,,f,25-34,
GH,1985,,f,25-34,
GH,1986,,f,25-34,
GH,1987,,f,25-34,
GH,1988,,f,25-34,
GH,1989,,f,25-34,
GH,1990,,f,25-34,
GH,1991,,f,25-34,
GH,1992,,f,25-34,
GH,1993,,f,25-34,
GH,1994,5778.0,f,25-34,
GH,1995,2638.0,f,25-34,272.0
GH,1996,6474.0,f,25-34,260.0
GH,1997,7254.0,f,25-34,651.0
GH,1998,7757.0,f,25-34,758.0
GH,1999,6877.0,f,25-34,753.0
GH,2000,7316.0,f,25-34,791.0
GH,2001,7712.0,f,25-34,814.0
GH,2002,7732.0,f,25-34,806.0
GH,2003,7714.0,f,25-34,744.0
GH,2004,7259.0,f,25-34,701.0
GH,2005,7505.0,f,25-34,693.0
GH,2006,7786.0,f,25-34,711.0
GH,2007,7429.0,f,25-34,667.0
GH,2008,7904.0,f,25-34,
GH,1980,,f,35-44,
GH,1981,,f,35-44,
GH,1982,,f,35-44,
GH,1983,,f,35-44,
GH,1984,,f,35-44,
GH,1985,,f,35-44,
GH,1986,,f,35-44,
GH,1987,,f,35-44,
GH,1988,,f,35-44,
GH,1989,,f,35-44,
GH,1990,,f,35-44,
GH,1991,,f,35-44,
GH,1992,,f,35-44,
GH,1993,,f,35-44,
GH,1994,5778.0,f,35-44,
GH,1995,2638.0,f,35-44,205.0
GH,1996,6474.0,f,35-44,200.0
GH,1997,7254.0,f,35-44,418.0
GH,1998,7757.0,f,35-44,493.0
GH,1999,6877.0,f,35-44,492.0
GH,2000,7316.0,f,35-44,566.0
GH,2001,7712.0,f,35-44,623.0
GH,2002,7732.0,f,35-44,592.0
GH,2003,7714.0,f,35-44,586.0
GH,2004,7259.0,f,35-44,518.0
GH,2005,7505.0,f,35-44,527.0
GH,2006,7786.0,f,35-44,515.0
GH,2007,7429.0,f,35-44,564.0
GH,2008,7904.0,f,35-44,
GH,1980,,f,45-54,
GH,1981,,f,45-54,
GH,1982,,f,45-54,
GH,1983,,f,45-54,
GH,1984,,f,45-54,
GH,1985,,f,45-54,
GH,1986,,f,45-54,
GH,1987,,f,45-54,
GH,1988,,f,45-54,
GH,1989,,f,45-54,
GH,1990,,f,45-54,
GH,1991,,f,45-54,
GH,1992,,f,45-54,
GH,1993,,f,45-54,
GH,1994,5778.0,f,45-54,
GH,1995,2638.0,f,45-54,122.0
GH,1996,6474.0,f,45-54,110.0
GH,1997,7254.0,f,45-54,276.0
GH,1998,7757.0,f,45-54,366.0
GH,1999,6877.0,f,45-54,302.0
GH,2000,7316.0,f,45-54,338.0
GH,2001,7712.0,f,45-54,370.0
GH,2002,7732.0,f,45-54,325.0
GH,2003,7714.0,f,45-54,380.0
GH,2004,7259.0,f,45-54,303.0
GH,2005,7505.0,f,45-54,366.0
GH,2006,7786.0,f,45-54,381.0
GH,2007,7429.0,f,45-54,371.0
GH,2008,7904.0,f,45-54,
GH,1980,,f,5-14,
GH,1981,,f,5-14,
GH,1982,,f,5-14,
GH,1983,,f,5-14,
GH,1984,,f,5-14,
GH,1985,,f,5-14,
GH,1986,,f,5-14,
GH,1987,,f,5-14,
GH,1988,,f,5-14,
GH,1989,,f,5-14,
GH,1990,,f,5-14,
GH,1991,,f,5-14,
GH,1992,,f,5-14,
GH,1993,,f,5-14,
GH,1994,5778.0,f,5-14,
GH,1995,2638.0,f,5-14,
GH,1996,6474.0,f,5-14,
GH,1997,7254.0,f,5-14,
GH,1998,7757.0,f,5-14,
GH,1999,6877.0,f,5-14,
GH,2000,7316.0,f,5-14,
GH,2001,7712.0,f,5-14,
GH,2002,7732.0,f,5-14,
GH,2003,7714.0,f,5-14,
GH,2004,7259.0,f,5-14,
GH,2005,7505.0,f,5-14,
GH,2006,7786.0,f,5-14,
GH,2007,7429.0,f,5-14,
GH,2008,7904.0,f,5-14,
GH,1980,,f,55-64,
GH,1981,,f,55-64,
GH,1982,,f,55-64,
GH,1983,,f,55-64,
GH,1984,,f,55-64,
GH,1985,,f,55-64,
GH,1986,,f,55-64,
GH,1987,,f,55-64,
GH,1988,,f,55-64,
GH,1989,,f,55-64,
GH,1990,,f,55-64,
GH,1991,,f,55-64,
GH,1992,,f,55-64,
GH,1993,,f,55-64,
GH,1994,5778.0,f,55-64,
GH,1995,2638.0,f,55-64,88.0
GH,1996,6474.0,f,55-64,64.0
GH,1997,7254.0,f,55-64,188.0
GH,1998,7757.0,f,55-64,248.0
GH,1999,6877.0,f,55-64,192.0
GH,2000,7316.0,f,55-64,179.0
GH,2001,7712.0,f,55-64,209.0
GH,2002,7732.0,f,55-64,223.0
GH,2003,7714.0,f,55-64,200.0
GH,2004,7259.0,f,55-64,202.0
GH,2005,7505.0,f,55-64,207.0
GH,2006,7786.0,f,55-64,207.0
GH,2007,7429.0,f,55-64,183.0
GH,2008,7904.0,f,55-64,
GH,1980,,f,6-5,
GH,1981,,f,6-5,
GH,1982,,f,6-5,
GH,1983,,f,6-5,
GH,1984,,f,6-5,
GH,1985,,f,6-5,
GH,1986,,f,6-5,
GH,1987,,f,6-5,
GH,1988,,f,6-5,
GH,1989,,f,6-5,
GH,1990,,f,6-5,
GH,1991,,f,6-5,
GH,1992,,f,6-5,
GH,1993,,f,6-5,
GH,1994,5778.0,f,6-5,
GH,1995,2638.0,f,6-5,48.0
GH,1996,6474.0,f,6-5,43.0
GH,1997,7254.0,f,6-5,121.0
GH,1998,7757.0,f,6-5,243.0
GH,1999,6877.0,f,6-5,180.0
GH,2000,7316.0,f,6-5,176.0
GH,2001,7712.0,f,6-5,227.0
GH,2002,7732.0,f,6-5,238.0
GH,2003,7714.0,f,6-5,203.0
GH,2004,7259.0,f,6-5,191.0
GH,2005,7505.0,f,6-5,221.0
GH,2006,7786.0,f,6-5,229.0
GH,2007,7429.0,f,6-5,207.0
GH,2008,7904.0,f,6-5,
GH,1980,,f,u,
GH,1981,,f,u,
GH,1982,,f,u,
GH,1983,,f,u,
GH,1984,,f,u,
GH,1985,,f,u,
GH,1986,,f,u,
GH,1987,,f,u,
GH,1988,,f,u,
GH,1989,,f,u,
GH,1990,,f,u,
GH,1991,,f,u,
GH,1992,,f,u,
GH,1993,,f,u,
GH,1994,5778.0,f,u,
GH,1995,2638.0,f,u,
GH,1996,6474.0,f,u,
GH,1997,7254.0,f,u,
GH,1998,7757.0,f,u,
GH,1999,6877.0,f,u,
GH,2000,7316.0,f,u,
GH,2001,7712.0,f,u,
GH,2002,7732.0,f,u,
GH,2003,7714.0,f,u,
GH,2004,7259.0,f,u,
GH,2005,7505.0,f,u,
GH,2006,7786.0,f,u,
GH,2007,7429.0,f,u,
GH,2008,7904.0,f,u,
GH,1980,,m,0-14,
GH,1981,,m,0-14,
GH,1982,,m,0-14,
GH,1983,,m,0-14,
GH,1984,,m,0-14,
GH,1985,,m,0-14,
GH,1986,,m,0-14,
GH,1987,,m,0-14,
GH,1988,,m,0-14,
GH,1989,,m,0-14,
GH,1990,,m,0-14,
GH,1991,,m,0-14,
GH,1992,,m,0-14,
GH,1993,,m,0-14,
GH,1994,5778.0,m,0-14,
GH,1995,2638.0,m,0-14,42.0
GH,1996,6474.0,m,0-14,30.0
GH,1997,7254.0,m,0-14,77.0
GH,1998,7757.0,m,0-14,83.0
GH,1999,6877.0,m,0-14,64.0
GH,2000,7316.0,m,0-14,73.0
GH,2001,7712.0,m,0-14,84.0
GH,2002,7732.0,m,0-14,80.0
GH,2003,7714.0,m,0-14,79.0
GH,2004,7259.0,m,0-14,54.0
GH,2005,7505.0,m,0-14,49.0
GH,2006,7786.0,m,0-14,33.0
GH,2007,7429.0,m,0-14,66.0
GH,2008,7904.0,m,0-14,
GH,1980,,m,0-4,
GH,1981,,m,0-4,
GH,1982,,m,0-4,
GH,1983,,m,0-4,
GH,1984,,m,0-4,
GH,1985,,m,0-4,
GH,1986,,m,0-4,
GH,1987,,m,0-4,
GH,1988,,m,0-4,
GH,1989,,m,0-4,
GH,1990,,m,0-4,
GH,1991,,m,0-4,
GH,1992,,m,0-4,
GH,1993,,m,0-4,
GH,1994,5778.0,m,0-4,
GH,1995,2638.0,m,0-4,
GH,1996,6474.0,m,0-4,
GH,1997,7254.0,m,0-4,
GH,1998,7757.0,m,0-4,
GH,1999,6877.0,m,0-4,
GH,2000,7316.0,m,0-4,
GH,2001,7712.0,m,0-4,
GH,2002,7732.0,m,0-4,
GH,2003,7714.0,m,0-4,
GH,2004,7259.0,m,0-4,
GH,2005,7505.0,m,0-4,
GH,2006,7786.0,m,0-4,
GH,2007,7429.0,m,0-4,
GH,2008,7904.0,m,0-4,
GH,1980,,m,15-24,
GH,1981,,m,15-24,
GH,1982,,m,15-24,
GH,1983,,m,15-24,
GH,1984,,m,15-24,
GH,1985,,m,15-24,
GH,1986,,m,15-24,
GH,1987,,m,15-24,
GH,1988,,m,15-24,
GH,1989,,m,15-24,
GH,1990,,m,15-24,
GH,1991,,m,15-24,
GH,1992,,m,15-24,
GH,1993,,m,15-24,
GH,1994,5778.0,m,15-24,
GH,1995,2638.0,m,15-24,223.0
GH,1996,6474.0,m,15-24,216.0
GH,1997,7254.0,m,15-24,406.0
GH,1998,7757.0,m,15-24,553.0
GH,1999,6877.0,m,15-24,586.0
GH,2000,7316.0,m,15-24,550.0
GH,2001,7712.0,m,15-24,587.0
GH,2002,7732.0,m,15-24,535.0
GH,2003,7714.0,m,15-24,579.0
GH,2004,7259.0,m,15-24,532.0
GH,2005,7505.0,m,15-24,592.0
GH,2006,7786.0,m,15-24,557.0
GH,2007,7429.0,m,15-24,596.0
GH,2008,7904.0,m,15-24,
GH,1980,,m,25-34,
GH,1981,,m,25-34,
GH,1982,,m,25-34,
GH,1983,,m,25-34,
GH,1984,,m,25-34,
GH,1985,,m,25-34,
GH,1986,,m,25-34,
GH,1987,,m,25-34,
GH,1988,,m,25-34,
GH,1989,,m,25-34,
GH,1990,,m,25-34,
GH,1991,,m,25-34,
GH,1992,,m,25-34,
GH,1993,,m,25-34,
GH,1994,5778.0,m,25-34,
GH,1995,2638.0,m,25-34,397.0
GH,1996,6474.0,m,25-34,345.0
GH,1997,7254.0,m,25-34,941.0
GH,1998,7757.0,m,25-34,1009.0
GH,1999,6877.0,m,25-34,1132.0
GH,2000,7316.0,m,25-34,1266.0
GH,2001,7712.0,m,25-34,1223.0
GH,2002,7732.0,m,25-34,1245.0
GH,2003,7714.0,m,25-34,1265.0
GH,2004,7259.0,m,25-34,1246.0
GH,2005,7505.0,m,25-34,1201.0
GH,2006,7786.0,m,25-34,1273.0
GH,2007,7429.0,m,25-34,1164.0
GH,2008,7904.0,m,25-34,
GH,1980,,m,35-44,
GH,1981,,m,35-44,
GH,1982,,m,35-44,
GH,1983,,m,35-44,
GH,1984,,m,35-44,
GH,1985,,m,35-44,
GH,1986,,m,35-44,
GH,1987,,m,35-44,
GH,1988,,m,35-44,
GH,1989,,m,35-44,
GH,1990,,m,35-44,
GH,1991,,m,35-44,
GH,1992,,m,35-44,
GH,1993,,m,35-44,
GH,1994,5778.0,m,35-44,
GH,1995,2638.0,m,35-44,398.0
GH,1996,6474.0,m,35-44,368.0
GH,1997,7254.0,m,35-44,781.0
GH,1998,7757.0,m,35-44,913.0
GH,1999,6877.0,m,35-44,1008.0
GH,2000,7316.0,m,35-44,1115.0
GH,2001,7712.0,m,35-44,1144.0
GH,2002,7732.0,m,35-44,1282.0
GH,2003,7714.0,m,35-44,1234.0
GH,2004,7259.0,m,35-44,1250.0
GH,2005,7505.0,m,35-44,1311.0
GH,2006,7786.0,m,35-44,1388.0
GH,2007,7429.0,m,35-44,1239.0
GH,2008,7904.0,m,35-44,
GH,1980,,m,45-54,
GH,1981,,m,45-54,
GH,1982,,m,45-54,
GH,1983,,m,45-54,
GH,1984,,m,45-54,
GH,1985,,m,45-54,
GH,1986,,m,45-54,
GH,1987,,m,45-54,
GH,1988,,m,45-54,
GH,1989,,m,45-54,
GH,1990,,m,45-54,
GH,1991,,m,45-54,
GH,1992,,m,45-54,
GH,1993,,m,45-54,
GH,1994,5778.0,m,45-54,
GH,1995,2638.0,m,45-54,302.0
GH,1996,6474.0,m,45-54,255.0
GH,1997,7254.0,m,45-54,623.0
GH,1998,7757.0,m,45-54,775.0
GH,1999,6877.0,m,45-54,767.0
GH,2000,7316.0,m,45-54,811.0
GH,2001,7712.0,m,45-54,857.0
GH,2002,7732.0,m,45-54,883.0
GH,2003,7714.0,m,45-54,924.0
GH,2004,7259.0,m,45-54,854.0
GH,2005,7505.0,m,45-54,944.0
GH,2006,7786.0,m,45-54,956.0
GH,2007,7429.0,m,45-54,861.0
GH,2008,7904.0,m,45-54,
GH,1980,,m,5-14,
GH,1981,,m,5-14,
GH,1982,,m,5-14,
GH,1983,,m,5-14,
GH,1984,,m,5-14,
GH,1985,,m,5-14,
GH,1986,,m,5-14,
GH,1987,,m,5-14,
GH,1988,,m,5-14,
GH,1989,,m,5-14,
GH,1990,,m,5-14,
GH,1991,,m,5-14,
GH,1992,,m,5-14,
GH,1993,,m,5-14,
GH,1994,5778.0,m,5-14,
GH,1995,2638.0,m,5-14,
GH,1996,6474.0,m,5-14,
GH,1997,7254.0,m,5-14,
GH,1998,7757.0,m,5-14,
GH,1999,6877.0,m,5-14,
GH,2000,7316.0,m,5-14,
GH,2001,7712.0,m,5-14,
GH,2002,7732.0,m,5-14,
GH,2003,7714.0,m,5-14,
GH,2004,7259.0,m,5-14,
GH,2005,7505.0,m,5-14,
GH,2006,7786.0,m,5-14,
GH,2007,7429.0,m,5-14,
GH,2008,7904.0,m,5-14,
GH,1980,,m,55-64,
GH,1981,,m,55-64,
GH,1982,,m,55-64,
GH,1983,,m,55-64,
GH,1984,,m,55-64,
GH,1985,,m,55-64,
GH,1986,,m,55-64,
GH,1987,,m,55-64,
GH,1988,,m,55-64,
GH,1989,,m,55-64,
GH,1990,,m,55-64,
GH,1991,,m,55-64,
GH,1992,,m,55-64,
GH,1993,,m,55-64,
GH,1994,5778.0,m,55-64,
GH,1995,2638.0,m,55-64,190.0
GH,1996,6474.0,m,55-64,165.0
GH,1997,7254.0,m,55-64,367.0
GH,1998,7757.0,m,55-64,509.0
GH,1999,6877.0,m,55-64,389.0
GH,2000,7316.0,m,55-64,495.0
GH,2001,7712.0,m,55-64,471.0
GH,2002,7732.0,m,55-64,507.0
GH,2003,7714.0,m,55-64,509.0
GH,2004,7259.0,m,55-64,472.0
GH,2005,7505.0,m,55-64,462.0
GH,2006,7786.0,m,55-64,529.0
GH,2007,7429.0,m,55-64,477.0
GH,2008,7904.0,m,55-64,
GH,1980,,m,6-5,
GH,1981,,m,6-5,
GH,1982,,m,6-5,
GH,1983,,m,6-5,
GH,1984,,m,6-5,
GH,1985,,m,6-5,
GH,1986,,m,6-5,
GH,1987,,m,6-5,
GH,1988,,m,6-5,
GH,1989,,m,6-5,
GH,1990,,m,6-5,
GH,1991,,m,6-5,
GH,1992,,m,6-5,
GH,1993,,m,6-5,
GH,1994,5778.0,m,6-5,
GH,1995,2638.0,m,6-5,112.0
GH,1996,6474.0,m,6-5,157.0
GH,1997,7254.0,m,6-5,294.0
GH,1998,7757.0,m,6-5,487.0
GH,1999,6877.0,m,6-5,389.0
GH,2000,7316.0,m,6-5,426.0
GH,2001,7712.0,m,6-5,460.0
GH,2002,7732.0,m,6-5,429.0
GH,2003,7714.0,m,6-5,441.0
GH,2004,7259.0,m,6-5,413.0
GH,2005,7505.0,m,6-5,414.0
GH,2006,7786.0,m,6-5,443.0
GH,2007,7429.0,m,6-5,506.0
GH,2008,7904.0,m,6-5,
GH,1980,,m,u,
GH,1981,,m,u,
GH,1982,,m,u,
GH,1983,,m,u,
GH,1984,,m,u,
GH,1985,,m,u,
GH,1986,,m,u,
GH,1987,,m,u,
GH,1988,,m,u,
